Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Costa Rica,CRI,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,..,..,..,..,..,..,..,..,..,..,46669000,51021000,60114000,65376000,73900000,104084000,124496000,146604000,192422000,241421000,342968000,412607000,552350000,824525000,839774000,955759000,900326000,966028000,1058755000,1098700000,1201974000,1418730000,1334835000,1237822000,1234227000,1106378000,921793000,743550000,730148000,638249000,556401000,365098000,311974000,293440000,234441000,193956000,191597000,281413000,322321000,397982000,430000000,401998000,340919000,291766000,264659000,..
Costa Rica,CRI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,..,..,..,..,..,..,..,..,..,..,1437000,1283000,1384000,1443000,1655000,1911000,2295000,3109000,7690000,11148000,14917000,11161000,14296000,20240000,24384000,35727000,50038000,2435000,35752000,35629000,27654000,43642000,66960000,41649000,42952000,67165000,46404000,36366000,29782000,17662000,20413000,17013000,12275000,11268000,6263000,5337000,2722000,3100000,9847000,9592000,10579000,11068000,10102000,8627000,7077000,6162000
Costa Rica,CRI,"PPG, bilateral (NTR, current US$)",DT.NTR.BLAT.CD,..,..,..,..,..,..,..,..,..,..,1559000,2986000,7588000,3694000,6742000,27678000,17873000,20971000,38877000,41274000,80311000,78040000,59275000,138134000,39679000,-19954000,-109971000,33930000,998000,-18594000,36853000,83085000,-143650000,-164080000,-86901000,-195663000,-186130000,-180979000,-64483000,-123326000,-81785000,-197428000,-88103000,-62949000,-44402000,-30262000,-5610000,-16871000,10993000,65960000,-491000,-47842000,-50525000,-27233000,-12671000,..
Costa Rica,CRI,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,..,..,..,..,..,..,..,..,..,..,6001000,4543000,4536000,3647000,4033000,4911000,5933000,6913000,14432000,19620000,22949000,28674000,38650000,50982000,57253000,86722000,167705000,6196000,46447000,62322000,43750000,75997000,217499000,194611000,136417000,213555000,247751000,189123000,156295000,137276000,200266000,210233000,98432000,84340000,44805000,36119000,20489000,32914000,52475000,56413000,61417000,61920000,59398000,63476000,45964000,..
Costa Rica,CRI,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,..,..,..,..,..,..,..,..,..,..,3396000,2093000,2189000,1755000,1813000,2351000,3060000,2650000,2890000,3139000,3270000,1950000,2465000,1177000,268000,341000,6183000,0,731000,3339000,2702000,4430000,27381000,30559000,34718000,43747000,71190000,78446000,66158000,65162000,60564000,58242000,69941000,45557000,27881000,25388000,17767000,29814000,42628000,42377000,41950000,41964000,40408000,45960000,38887000,..
Costa Rica,CRI,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,..,..,..,..,..,..,..,..,..,..,7484000,7465000,11773000,6842000,7999000,11161000,5314000,2764000,15995000,23146000,19945000,10342000,40726000,153863000,61627000,31822000,32450000,27755000,24034000,5393000,75603000,56612000,73440000,16289000,17208000,11524000,17679000,5437000,9456000,13174000,10170000,12805000,10329000,4391000,403000,5857000,14879000,16043000,63468000,82373000,60926000,14078000,8873000,36243000,33293000,..
Costa Rica,CRI,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,..,..,..,..,..,..,..,..,..,..,43923000,49262000,58846000,63933000,70117000,78930000,81183000,81296000,94399000,114406000,130361000,137558000,175207000,328284000,400520000,452918000,482001000,525104000,555602000,544717000,628631000,689309000,727996000,725530000,739140000,705507000,621438000,522069000,485914000,448497000,378266000,322336000,285416000,277381000,229047000,193956000,191597000,281413000,322321000,362427000,403334000,384221000,332030000,291766000,264659000,..
Costa Rica,CRI,"PPG, bilateral concessional (INT, current US$)",DT.INT.BLTC.CD,..,..,..,..,..,..,..,..,..,..,1195000,1102000,1250000,1342000,1528000,1523000,1424000,1335000,2288000,3576000,3302000,2170000,2383000,697000,2654000,4257000,9341000,44000,1493000,12244000,9192000,9547000,27027000,17590000,22569000,29722000,22860000,20079000,17111000,7943000,13963000,12276000,11008000,10036000,6078000,5262000,2722000,3100000,9847000,9373000,9640000,10417000,9632000,8441000,7077000,..
Costa Rica,CRI,"PPG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CD,..,..,..,..,..,..,..,..,..,..,4088000,5372000,9584000,5087000,6186000,8810000,2254000,114000,13105000,20007000,16675000,8392000,38261000,152686000,61359000,31481000,26267000,27755000,23303000,2054000,72901000,52182000,46059000,-14270000,-17510000,-32223000,-53511000,-73009000,-56702000,-51988000,-50394000,-45437000,-59612000,-41166000,-27478000,-19531000,-2888000,-13771000,20840000,39996000,18976000,-27886000,-31535000,-9717000,-5594000,..
Costa Rica,CRI,"PPG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CD,..,..,..,..,..,..,..,..,..,..,2893000,4270000,8334000,3745000,4658000,7287000,830000,-1221000,10817000,16431000,13373000,6222000,35878000,151989000,58705000,27224000,16926000,27711000,21810000,-10190000,63709000,42635000,19032000,-31860000,-40079000,-61945000,-76371000,-93088000,-73813000,-59931000,-64357000,-57713000,-70620000,-51202000,-33556000,-24793000,-5610000,-16871000,10993000,30623000,9336000,-38303000,-41167000,-18158000,-12671000,..
Costa Rica,CRI,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,..,..,..,..,..,..,..,..,..,..,4591000,3195000,3439000,3097000,3341000,3874000,4484000,3985000,5178000,6715000,6572000,4120000,4848000,1874000,2922000,4598000,15524000,44000,2224000,15583000,11894000,13977000,54408000,48149000,57287000,73469000,94050000,98525000,83269000,73105000,74527000,70518000,80949000,55593000,33959000,30650000,20489000,32914000,52475000,51750000,51590000,52381000,50040000,54401000,45964000,..
Costa Rica,CRI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,..,..,..,..,..,..,..,..,..,..,1021000,288000,177000,288000,9000,9000,20000,12000,29000,450000,0,1966000,0,0,4847000,0,8388000,0,8113000,15769000,41597000,9572000,16996000,5220000,1319000,4105000,7279000,9779000,15873000,16758000,29554000,42477000,43661000,245557000,260756000,40994000,34000000,34509000,240355000,300000000,0,250000000,250000000,250000000,310000000,..
Costa Rica,CRI,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,20000000,0,96951000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,200000000,300000000,500000000,250000000,0,450000000,60000000,0,50000000,0,0,75000000,0,250000000,1250000000,2000000000,1000000000,..
Costa Rica,CRI,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,..,..,..,..,..,..,..,..,..,..,1257000,978000,792000,325000,319000,61000,39000,29000,20000000,19550000,141414000,432713000,431636000,217218000,210953000,220191000,206994000,164904000,56891000,41022000,609025000,599412000,582307000,576987000,575821000,571831000,564448000,604521000,788705000,1071839000,1542241000,1749741000,1706132000,1910617000,1709864000,1668864000,1684864000,1900355000,1660000000,1435000000,1435000000,1435000000,2435000000,4185000000,4875000000,..
Costa Rica,CRI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,..,..,..,..,..,..,..,..,..,..,90000,44000,28000,15000,5000,2000,4000,3000,932000,2351000,5859000,15593000,9613000,28563000,32941000,34673000,7067000,15775000,5903000,5545000,24110000,40151000,35601000,33865000,34667000,36896000,35780000,36519000,38671000,37249000,80329000,116490000,122617000,129689000,48270000,38996000,37334000,68084000,152290000,130501000,116439000,105237000,111159000,169435000,260114000,295240000
Costa Rica,CRI,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,..,..,..,..,..,..,..,..,..,..,-1021000,-288000,-177000,-288000,-9000,-9000,-20000,-12000,19971000,-450000,96951000,-1966000,0,0,-4847000,0,-8388000,0,-8113000,-15769000,-41597000,-9572000,-16996000,-5220000,-1319000,-4105000,-7279000,40221000,184127000,283242000,470446000,207523000,-43661000,204443000,-200756000,-40994000,16000000,-34509000,-240355000,-225000000,0,0,1000000000,1750000000,690000000,..
Costa Rica,CRI,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,..,..,..,..,..,..,..,..,..,..,-1111000,-332000,-205000,-303000,-14000,-11000,-24000,-15000,19039000,-2801000,91092000,-17559000,-9613000,-28563000,-37788000,-34673000,-15455000,-15775000,-14016000,-21314000,-65707000,-49723000,-52597000,-39085000,-35986000,-41001000,-43059000,3702000,145456000,245993000,390117000,91033000,-166278000,74754000,-249026000,-79990000,-21334000,-102593000,-392645000,-355501000,-116439000,-105237000,888841000,1580565000,429886000,..
Costa Rica,CRI,"PPG, bonds (TDS, current US$)",DT.TDS.PBND.CD,..,..,..,..,..,..,..,..,..,..,1111000,332000,205000,303000,14000,11000,24000,15000,961000,2801000,5859000,17559000,9613000,28563000,37788000,34673000,15455000,15775000,14016000,21314000,65707000,49723000,52597000,39085000,35986000,41001000,43059000,46298000,54544000,54007000,109883000,158967000,166278000,375246000,309026000,79990000,71334000,102593000,392645000,430501000,116439000,355237000,361159000,419435000,570114000,..
Costa Rica,CRI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,..,..,..,..,..,..,..,..,..,..,11772000,12540000,14804000,18623000,18915000,24804000,21307000,30616000,147979000,135806000,40998000,38532000,11252000,29707000,30267000,24215000,3245000,3327000,7550000,10934000,124151000,28880000,8231000,27023000,3759000,1650000,1678000,9443000,1817000,5103000,4300000,4642000,4787000,32139000,19637000,17025000,11350000,6601000,130077000,21162000,83721000,104160000,165879000,219837000,143619000,101881000
Costa Rica,CRI,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,..,..,..,..,..,..,..,..,..,..,6399000,24084000,23757000,43733000,49222000,72688000,59594000,131965000,123313000,265171000,120295000,121079000,14714000,1600000,0,87573000,0,0,0,0,30241000,5000000,659000,25500000,214000,0,8586000,33658000,13000,0,0,0,15360000,115387000,16078000,147000,0,0,11000000,65594000,80000000,215245000,179521000,1224301000,354470000,26311000
Costa Rica,CRI,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,..,..,..,..,..,..,..,..,..,..,19591000,31169000,40127000,65688000,96002000,143884000,184264000,289271000,357663000,624261000,711865000,794181000,808891000,1309511000,1275453000,1530220000,1514030000,1408810000,1312131000,1261873000,41085000,17044000,10803000,8167000,4622000,2969000,9876000,34091000,32287000,27184000,22884000,20097000,30669000,114594000,118630000,101752000,160804000,256571000,137407000,181877000,178062000,289139000,302773000,1304733000,1515579000,..
Costa Rica,CRI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,..,..,..,..,..,..,..,..,..,..,1878000,2252000,2360000,3692000,7866000,11485000,11074000,14564000,32142000,36677000,77635000,59586000,21572000,344339000,117591000,210232000,78756000,36980000,51745000,17904000,36074000,2539000,411000,444000,772000,218000,880000,1207000,3085000,1365000,2411000,2376000,4344000,4428000,5496000,2690000,5122000,3673000,13853000,9474000,8757000,8300000,11677000,11222000,68173000,79288000
Costa Rica,CRI,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,..,..,..,..,..,..,..,..,..,..,-5373000,11544000,8953000,25110000,30307000,47884000,38287000,101349000,-24666000,129365000,79297000,82547000,3462000,-28107000,-30267000,63358000,-3245000,-3327000,-7550000,-10934000,-93910000,-23880000,-7572000,-1523000,-3545000,-1650000,6908000,24215000,-1804000,-5103000,-4300000,-4642000,10573000,83248000,-3559000,-16878000,-11350000,-6601000,-119077000,44432000,-3721000,111085000,13642000,1004464000,210851000,..
Costa Rica,CRI,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,..,..,..,..,..,..,..,..,..,..,-7251000,9292000,6593000,21418000,22441000,36399000,27213000,86785000,-56808000,92688000,1662000,22961000,-18110000,-372446000,-147858000,-146874000,-82001000,-40307000,-59295000,-28838000,-129984000,-26419000,-7983000,-1967000,-4317000,-1868000,6028000,23008000,-4889000,-6468000,-6711000,-7018000,6229000,78820000,-9055000,-19568000,-16472000,-10274000,-132930000,34958000,-12478000,102785000,1965000,993242000,142678000,..
Costa Rica,CRI,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,..,..,..,..,..,..,..,..,..,..,13650000,14792000,17164000,22315000,26781000,36289000,32381000,45180000,180121000,172483000,118633000,98118000,32824000,374046000,147858000,234447000,82001000,40307000,59295000,28838000,160225000,31419000,8642000,27467000,4531000,1868000,2558000,10650000,4902000,6468000,6711000,7018000,9131000,36567000,25133000,19715000,16472000,10274000,143930000,30636000,92478000,112460000,177556000,231059000,211792000,..
Costa Rica,CRI,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,..,..,..,..,..,..,..,..,..,..,1990000,2073000,2046000,2363000,2493000,2781000,3322000,3572000,4732000,5859000,6627000,8526000,12098000,17529000,17951000,20830000,28572000,28088000,37454000,34070000,45205000,53224000,46078000,47889000,56184000,54681000,41397000,53776000,40343000,34216000,33088000,27041000,22779000,18157000,16664000,16910000,11075000,9438000,8108000,7488000,8663000,7093000,7946000,9851000,12165000,..
Costa Rica,CRI,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,..,..,..,..,..,..,..,..,..,..,4942000,9681000,13299000,11104000,13996000,12648000,22233000,23665000,21511000,20491000,29432000,22277000,19718000,23503000,36222000,84102000,55235000,9631000,4664000,42835000,5193000,40577000,27685000,10887000,10766000,15632000,9652000,19616000,19730000,11643000,5845000,8440000,11647000,6589000,7930000,4826000,5394000,1479000,3869000,24208000,520997000,23862000,6527000,23387000,16700000,..
Costa Rica,CRI,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,..,..,..,..,..,..,..,..,..,..,36072000,43681000,54934000,63675000,75178000,85045000,103956000,124049000,140829000,155460000,178268000,192016000,199637000,205610000,190950000,308371000,413442000,495506000,418263000,414963000,408894000,403729000,372163000,343904000,323310000,300401000,245449000,191007000,172187000,148852000,120957000,102222000,91189000,79630000,70705000,58620000,52939000,44981000,40740000,57461000,569795000,586564000,585145000,598681000,599966000,..
Costa Rica,CRI,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,..,..,..,..,..,..,..,..,..,..,2126000,2481000,4288000,4265000,4897000,5819000,7271000,9056000,11805000,14250000,14619000,14604000,16074000,15530000,14726000,17441000,26097000,34526000,36281000,32807000,33285000,35754000,31309000,28472000,26835000,26513000,20296000,15769000,12063000,12643000,11998000,10301000,8111000,6235000,3874000,2905000,2820000,3213000,2541000,2271000,2602000,10081000,10704000,10322000,8782000,..
Costa Rica,CRI,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,..,..,..,..,..,..,..,..,..,..,826000,5127000,6965000,4476000,6606000,4048000,11640000,11037000,4974000,382000,8186000,-853000,-8454000,-9556000,3545000,45831000,566000,-52983000,-69071000,-24042000,-73297000,-48401000,-49702000,-65474000,-72253000,-65562000,-52041000,-49929000,-32676000,-35216000,-39241000,-28902000,-19243000,-17803000,-12608000,-14989000,-8501000,-11172000,-6780000,14449000,509732000,6688000,-12123000,3214000,-4247000,..
Costa Rica,CRI,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,..,..,..,..,..,..,..,..,..,..,4116000,4554000,6334000,6628000,7390000,8600000,10593000,12628000,16537000,20109000,21246000,23130000,28172000,33059000,32677000,38271000,54669000,62614000,73735000,66877000,78490000,88978000,77387000,76361000,83019000,81194000,61693000,69545000,52406000,46859000,45086000,37342000,30890000,24392000,20538000,19815000,13895000,12651000,10649000,9759000,11265000,17174000,18650000,20173000,20947000,..
Costa Rica,CRI,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,..,..,..,..,..,..,..,..,..,..,0,23000,47000,53000,54000,55000,54000,55000,55000,55000,55000,110000,82000,248000,164000,165000,164000,82000,165000,165000,165000,247000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,165000,82000,0,0,0,..
Costa Rica,CRI,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Costa Rica,CRI,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,..,..,..,..,..,..,..,..,..,..,4550000,4527000,4868000,5356000,5302000,5247000,5192000,5137000,5082000,5027000,4972000,4862000,4780000,4532000,4368000,4203000,4038000,3956000,3791000,3626000,3461000,3214000,3049000,2884000,2719000,2555000,2390000,2225000,2060000,1895000,1731000,1566000,1401000,1236000,1071000,906000,742000,577000,412000,247000,82000,0,0,0,0,..
Costa Rica,CRI,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,..,..,..,..,..,..,..,..,..,..,34000,34000,34000,70000,40000,40000,39000,38000,38000,39000,38000,38000,19000,35000,34000,33000,32000,15000,30000,28000,27000,38000,24000,23000,21000,20000,19000,18000,16000,15000,14000,13000,11000,10000,9000,8000,6000,5000,4000,3000,2000,0,0,0,0,..
Costa Rica,CRI,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,..,..,..,..,..,..,..,..,..,..,-34000,-57000,-81000,-123000,-94000,-95000,-93000,-93000,-93000,-94000,-93000,-148000,-101000,-283000,-198000,-198000,-196000,-97000,-195000,-193000,-192000,-285000,-189000,-188000,-186000,-185000,-184000,-183000,-181000,-180000,-179000,-178000,-176000,-175000,-174000,-173000,-171000,-170000,-169000,-168000,-167000,-82000,0,0,0,..
Costa Rica,CRI,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,..,..,..,..,..,..,..,..,..,..,34000,57000,81000,123000,94000,95000,93000,93000,93000,94000,93000,148000,101000,283000,198000,198000,196000,97000,195000,193000,192000,285000,189000,188000,186000,185000,184000,183000,181000,180000,179000,178000,176000,175000,174000,173000,171000,170000,169000,168000,167000,82000,0,0,0,..
Costa Rica,CRI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,..,..,..,..,..,..,..,..,..,..,4221000,5157000,5918000,7154000,7577000,7489000,10961000,12444000,16822000,19653000,23288000,24289000,28529000,51898000,36198000,60751000,67272000,64952000,85784000,92137000,85106000,101827000,110049000,104401000,123645000,182162000,130378000,167773000,168879000,199529000,157731000,158038000,241920000,159673000,168462000,275228000,212287000,194184000,430508000,202721000,204938000,232495000,273241000,590959000,254964000,227938000
Costa Rica,CRI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,..,..,..,..,..,..,..,..,..,..,17413000,20309000,26621000,28243000,30997000,53658000,70291000,77059000,87455000,89355000,106872000,85359000,57691000,81184000,95012000,172536000,133644000,68872000,89562000,82758000,91095000,139332000,125624000,151379000,151614000,184446000,317539000,184468000,217122000,169033000,130781000,181431000,145405000,365899000,193551000,69382000,76890000,101922000,319049000,296253000,784486000,255337000,342598000,381800000,635763000,610893000
Costa Rica,CRI,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,..,..,..,..,..,..,..,..,..,..,82299000,97450000,118540000,140212000,163754000,208998000,269591000,337761000,417477000,487254000,567697000,627439000,654150000,682539000,700047000,884707000,1059289000,1204773000,1147295000,1166973000,1229214000,1267335000,1258993000,1314717000,1406889000,1451158000,1412183000,1367615000,1453470000,1423855000,1361149000,1355307000,1305237000,1502884000,1425061000,1171957000,1252460000,1189192000,1088987000,1180416000,1766075000,1793896000,1850687000,1640848000,2044927000,..
Costa Rica,CRI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,..,..,..,..,..,..,..,..,..,..,3889000,4781000,6709000,7833000,9268000,11054000,15759000,20620000,27922000,34448000,34573000,33862000,38277000,49264000,34415000,47016000,66812000,71428000,73443000,73793000,79985000,84250000,84028000,80405000,91237000,97230000,91875000,91070000,88053000,85395000,84383000,84809000,83778000,76519000,61121000,57033000,49942000,38949000,69965000,66968000,75348000,74363000,67248000,61750000,50169000,44779000
Costa Rica,CRI,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,..,..,..,..,..,..,..,..,..,..,9303000,10371000,13994000,13256000,14152000,35115000,43571000,43995000,42711000,35254000,49011000,27208000,-9115000,-19978000,24399000,64769000,-440000,-67508000,-69665000,-83172000,-73996000,-46745000,-68453000,-33427000,-63268000,-94946000,95286000,-74375000,-39810000,-115891000,-111333000,-61416000,-180293000,129707000,-36032000,-262879000,-185339000,-131211000,-181424000,26564000,504200000,-51521000,2109000,-270909000,330630000,..
Costa Rica,CRI,"PPG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CD,..,..,..,..,..,..,..,..,..,..,870000,1248000,1563000,1681000,2002000,2250000,3971000,5201000,5882000,5825000,5821000,4800000,5050000,10750000,7077000,10766000,11647000,9286000,14063000,10358000,12973000,14310000,14096000,13866000,14128000,16592000,14956000,15505000,16662000,16569000,16670000,14981000,13826000,19900000,18964000,27474000,27873000,45136000,25571000,17702000,18452000,23944000,31087000,92167000,23511000,..
Costa Rica,CRI,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,..,..,..,..,..,..,..,..,..,..,8068000,7518000,8571000,10639000,13460000,17296000,14901000,12256000,19880000,33611000,44990000,27033000,19357000,28585000,20901000,33796000,22525000,9449000,15007000,9469000,15130000,1369000,388000,214000,3083000,6396000,44939000,19333000,8573000,16329000,10275000,18247000,22840000,87169000,8849000,10233000,1268000,1506000,110362000,60480000,60700000,9949000,58283000,80482000,209724000,..
Costa Rica,CRI,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,..,..,..,..,..,..,..,..,..,..,33151000,39420000,46815000,56314000,67774000,82818000,94712000,102074000,115456000,143243000,181701000,204002000,218457000,236249000,250045000,273080000,283656000,283508000,287788000,281451000,282299000,269442000,255598000,241950000,231277000,221064000,208123000,210844000,202754000,206510000,195922000,199179000,208200000,219317000,203795000,183253000,214274000,172941000,255119000,297682000,339370000,324415000,350590000,338158000,523741000,..
Costa Rica,CRI,"PPG, multilateral concessional (INT, current US$)",DT.INT.MLTC.CD,..,..,..,..,..,..,..,..,..,..,990000,1237000,1540000,2054000,2482000,2916000,3446000,3832000,3904000,4525000,5006000,4814000,5298000,6395000,5485000,6664000,6569000,5593000,6764000,5579000,5800000,6170000,5286000,4991000,4661000,5251000,4231000,4011000,3876000,3752000,3514000,3635000,4982000,6232000,4748000,4034000,5064000,3735000,9332000,13313000,17222000,16594000,15784000,17259000,19373000,..
Costa Rica,CRI,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,..,..,..,..,..,..,..,..,..,..,7198000,6270000,7008000,8958000,11458000,15046000,10930000,7055000,13998000,27786000,39169000,22233000,14307000,17835000,13824000,23030000,10878000,163000,944000,-889000,2157000,-12941000,-13708000,-13652000,-11045000,-10196000,29983000,3828000,-8089000,-240000,-6395000,3266000,9014000,67269000,-10115000,-17241000,-26605000,-43630000,84791000,42778000,42248000,-13995000,27196000,-11685000,186213000,..
Costa Rica,CRI,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,..,..,..,..,..,..,..,..,..,..,6208000,5033000,5468000,6904000,8976000,12130000,7484000,3223000,10094000,23261000,34163000,17419000,9009000,11440000,8339000,16366000,4309000,-5430000,-5820000,-6468000,-3643000,-19111000,-18994000,-18643000,-15706000,-15447000,25752000,-183000,-11965000,-3992000,-9909000,-369000,4032000,61037000,-14863000,-21275000,-31669000,-47365000,75459000,29465000,25026000,-30589000,11412000,-28944000,166840000,..
Costa Rica,CRI,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,..,..,..,..,..,..,..,..,..,..,1860000,2485000,3103000,3735000,4484000,5166000,7417000,9033000,9786000,10350000,10827000,9614000,10348000,17145000,12562000,17430000,18216000,14879000,20827000,15937000,18773000,20480000,19382000,18857000,18789000,21843000,19187000,19516000,20538000,20321000,20184000,18616000,18808000,26132000,23712000,31508000,32937000,48871000,34903000,31015000,35674000,40538000,46871000,109426000,42884000,..
Costa Rica,CRI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,..,..,..,..,..,..,..,..,..,..,8785000,8417000,9070000,9358000,9955000,10489000,14599000,16248000,23564000,28125000,31320000,41802000,52883000,82640000,69067000,111746000,184939000,68713000,96479000,118829000,101202000,134182000,260588000,257363000,217110000,328552000,331725000,320530000,295392000,319143000,337585000,351258000,328077000,232744000,207004000,306010000,230054000,223997000,473137000,249541000,255776000,283347000,322537000,645807000,293851000,265000000
Costa Rica,CRI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,..,..,..,..,..,..,..,..,..,..,24973000,27838000,38745000,35584000,41772000,86247000,94097000,104943000,140764000,150249000,210132000,192073000,155616000,270300000,191944000,239304000,191378000,108999000,137007000,126486000,171698000,298414000,199473000,181909000,201130000,202339000,379160000,192611000,308934000,182983000,249261000,194236000,155735000,387290000,193954000,75239000,91769000,117965000,382517000,418625000,845412000,269416000,351471000,418043000,669056000,692937000
Costa Rica,CRI,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,..,..,..,..,..,..,..,..,..,..,128968000,148471000,178654000,205588000,237654000,313082000,394087000,484365000,609899000,728675000,910665000,1040046000,1206500000,1507064000,1539821000,1840466000,1959615000,2170801000,2206050000,2265673000,2431188000,2686065000,2593828000,2552540000,2641117000,2557536000,2333977000,2111165000,2183618000,2062105000,1917550000,1720406000,1617211000,1796324000,1659502000,1365913000,1444057000,1470605000,1411308000,1578398000,2196075000,2195894000,2191606000,1932614000,2309586000,..
Costa Rica,CRI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,..,..,..,..,..,..,..,..,..,..,5326000,6064000,8093000,9276000,10923000,12965000,18054000,23729000,35612000,45596000,49490000,45023000,52573000,69504000,58799000,82743000,116850000,73862000,109195000,109422000,107640000,127892000,150988000,122054000,134190000,164395000,138280000,127436000,117834000,103058000,104797000,101822000,96053000,87788000,67384000,62370000,52665000,42049000,79813000,76560000,85927000,85432000,77350000,70377000,57246000,50941000
Costa Rica,CRI,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,..,..,..,..,..,..,..,..,..,..,16188000,19421000,29675000,26226000,31817000,75758000,79498000,88695000,117200000,122124000,178812000,150271000,102733000,187660000,122877000,127558000,6439000,40286000,40528000,7657000,70496000,164232000,-61115000,-75454000,-15980000,-126213000,47435000,-127919000,13542000,-136160000,-88324000,-157022000,-172342000,154546000,-13050000,-230771000,-138285000,-106032000,-90620000,169084000,589636000,-13931000,28934000,-227764000,375205000,..
